"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
1070436,"Facility Operations Operational Analyst","138500.0","2023-09-16 06:01:12","Meta","oracle"
1070436,"Facility Operations Operational Analyst","138500.0","2023-09-16 06:01:12","Meta","excel"
1070436,"Facility Operations Operational Analyst","138500.0","2023-09-16 06:01:12","Meta","tableau"
809992,"Cost Analyst Jobs","137500.0","2023-01-31 20:00:04","Take2 Consulting","python"
809992,"Cost Analyst Jobs","137500.0","2023-01-31 20:00:04","Take2 Consulting","r"
809992,"Cost Analyst Jobs","137500.0","2023-01-31 20:00:04","Take2 Consulting","excel"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","sql"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","python"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","r"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","azure"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","aws"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","bigquery"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","gcp"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","tableau"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","power bi"
1056732,"Senior Business Intelligence Analyst","137500.0","2023-06-09 21:01:13","The Carrera Agency","dax"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","python"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","java"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","r"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","c++"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","php"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","c"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","julia"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","phoenix"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","excel"
525367,"Business Strategy Analyst - Deposits Analytics (Hybrid)","136100.0","2023-08-08 04:31:18","USAA","tableau"
1601685,"MDM Business Analyst","135000.0","2023-10-30 22:00:53","Jade Global","oracle"
1601685,"MDM Business Analyst","135000.0","2023-10-30 22:00:53","Jade Global","flow"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","sql"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","python"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","scala"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","sas"
